project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,is_geocoded,project_title,start_actual_isodate,start_actual_type,end_actual_isodate,end_actual_type,donors,donors_iso3,ad_sector_codes,ad_sector_names,status,total_commitments,total_disbursements,even_split_commitments,even_split_disbursements
87292481496,87292481496_1943797,1.0,1943797.0,Kasabauk 1,-9.38333,125.19583,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629049,1.0,8629049.0,Labarai,-9.27698,125.29839,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629051,1.0,8629051.0,Lalawa,-9.40097,125.12157,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629074,1.0,8629074.0,Laubono,-8.93333,125.35,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629101,1.0,8629101.0,Lauhata,-8.58306,125.3801,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1638192,1.0,1638192.0,Lebos,-9.13723,125.2079,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629095,1.0,8629095.0,Leimea Leten,-8.89491,125.37829,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629044,1.0,8629044.0,Leohito,-9.01089,125.07866,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8628971,1.0,8628971.0,Leolima,-8.90806,125.06583,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629046,1.0,8629046.0,Lontas,-9.11811,125.21951,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629042,1.0,8629042.0,Lour,-9.07091,125.35812,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1945231,1.0,1945231.0,Lourba,-9.01583,125.355,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629047,1.0,8629047.0,Lupal,-9.18074,125.32654,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1944726,1.0,1944726.0,Malabe,-8.94083,125.3925,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1945226,1.0,1945226.0,Malilait,-9.02909,125.32125,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1945605,1.0,1945605.0,Matai,-9.29889,125.265,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1943798,1.0,1943798.0,Maudemu,-9.38028,125.18694,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629094,1.0,8629094.0,Obulo,-8.98139,125.35263,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629043,1.0,8629043.0,Odomau,-8.97919,125.1856,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1944013,1.0,1944013.0,Ogues,-9.2917,125.23541,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629045,1.0,8629045.0,Opa,-9.19294,125.27435,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1943907,1.0,1943907.0,Ritabou,-8.96917,125.21833,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1945567,1.0,1945567.0,Suai Loro,-9.34556,125.27,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1945272,1.0,1945272.0,Tashilin,-9.19722,125.42111,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1944741,1.0,1944741.0,Tiarlelo,-8.925,125.37583,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1623965,1.0,1623965.0,Tibar,-8.56944,125.48972,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629102,1.0,8629102.0,Ulmera,-8.58425,125.45031,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_8629096,1.0,8629096.0,Vatuvou,-8.62583,125.26611,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1945288,1.0,1945288.0,Zulo,-9.11,125.40833,PPL,populated place,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292481496,87292481496_1944847,1.0,1944847.0,Foho Batumanu,-8.94944,125.37111,MT,mountain,1.0,Lafaek Community Media for Rural Economic Development,2010-10-07,start-actual,,end-actual,"New Zealand Aid Programme, Ministry of Foreign Affairs and Trade",NZL,110,Education,Completion,711330.0,1402052.46,14516.9387755,28613.3155102
87292441820,87292441820_1942885,1.0,1942885.0,Abafala,-8.55361,126.56528,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629251,1.0,8629251.0,Abat-oan,-8.97185,126.05766,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629000,1.0,8629000.0,Acumao,-8.6124,125.6604,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1943878,1.0,1943878.0,Aidabaleten,-8.82778,125.14167,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942674,1.0,1942674.0,Akanunu,-8.55639,125.64806,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1946152,1.0,1946152.0,Alaua,-8.62472,126.6775,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629015,1.0,8629015.0,Alawa Leten,-8.61667,126.65,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629060,1.0,8629060.0,Atabae,-8.83333,125.2,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629075,1.0,8629075.0,Atara,-8.95,125.38333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1946056,1.0,1946056.0,Atelari,-8.54667,126.70361,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1944811,1.0,1944811.0,Atuaben,-8.9925,125.32889,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942877,1.0,1942877.0,Baguia,-8.58917,126.54639,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942343,1.0,1942343.0,Bahamori,-8.5375,126.34167,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8628940,1.0,8628940.0,Becora,-8.566,125.6,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1944541,1.0,1944541.0,Beheda,-8.49417,125.95222,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942938,1.0,1942938.0,Bercoli,-8.58917,126.38778,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1943090,1.0,1943090.0,Betulau,-8.74528,125.65139,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942661,1.0,1942661.0,Binagua,-8.46,126.51722,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629070,1.0,8629070.0,Biqueli,-8.18333,125.63333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1943524,1.0,1943524.0,Bualale,-8.64306,126.5425,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942483,1.0,1942483.0,Bucoli,-8.48556,126.33833,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942960,1.0,1942960.0,Builai,-8.50861,126.44361,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629013,1.0,8629013.0,Buruma,-8.46667,126.48333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629012,1.0,8629012.0,Caibada,-8.46667,126.46667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629115,1.0,8629115.0,Cailiti,-8.81667,125.43333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8617663,1.0,8617663.0,Camea,-8.5597,125.59631,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629113,1.0,8629113.0,Coilequi,-8.91667,125.41667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629069,1.0,8629069.0,Comoro,-8.55,125.51667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8628951,1.0,8628951.0,Cotolau,-8.63333,125.6,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1943194,1.0,1943194.0,Dare,-8.59278,125.56917,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1943456,1.0,1943456.0,Dato,-8.595,125.32778,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629117,1.0,8629117.0,Deleso,-8.66667,125.5,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629002,1.0,8629002.0,Fadabloco,-8.66954,125.68749,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629003,1.0,8629003.0,Fahisoi,-8.65,125.6333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8628954,1.0,8628954.0,Fatisi,-8.63333,125.53333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1945061,1.0,1945061.0,Fatubossa,-8.79889,125.55583,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629124,1.0,8629124.0,Fatumasse,-8.61667,125.38333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629118,1.0,8629118.0,Fatuquero,-8.7,125.43333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8617845,1.0,8617845.0,Faturasa,-8.66667,125.71667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8617842,1.0,8617842.0,Faturilau,-8.71667,125.71667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8617932,1.0,8617932.0,Funar,-8.75332,125.9,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1942951,1.0,1942951.0,Gariuai,-8.54444,126.41056,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629103,1.0,8629103.0,Gugleur,-8.6467,125.14835,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1944626,1.0,1944626.0,Hatali,-8.76889,125.43333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1944120,1.0,1944120.0,Hatuhai,-8.84944,125.48306,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1944118,1.0,1944118.0,Hatulete,-8.86333,125.49444,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629077,1.0,8629077.0,Hatulia Villa,-8.81667,125.31667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_1938448,1.0,1938448.0,Hatumede,-8.89278,125.43472,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629122,1.0,8629122.0,Hatuquessi,-8.65,125.31667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629065,1.0,8629065.0,Hauba,-8.99222,125.38704,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629001,1.0,8629001.0,Hautoho,-8.67638,125.66869,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8617685,1.0,8617685.0,Hoholau,-8.75,125.5,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629063,1.0,8629063.0,Holsa,-8.9975,125.21944,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629061,1.0,8629061.0,Ilat-Laun,-8.98333,125.33333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629132,1.0,8629132.0,Iliheu,-8.53333,125.95,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8617930,1.0,8617930.0,Laclo,-8.92667,125.40667,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629058,1.0,8629058.0,Laisorolai,-8.65,126.53333,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629074,1.0,8629074.0,Laubono,-8.93333,125.35,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
87292441820,87292441820_8629101,1.0,8629101.0,Lauhata,-8.58306,125.3801,PPL,populated place,1.0,Fuel effcient biogas stoves and kitchen improvement,2011-09-01,start-actual,,end-actual,Korean International Cooperation Agency|World Food Program,KOR|DAC,110,Education,Implementation,713901.51,26168.0,5173.19934783,189.623188406
